getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "WalkingWR""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-02-14 10:32:31.522667+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.522695+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.522734+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.522832+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.522861+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.522906+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.522970+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523000+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523057+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523087+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523125+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523246+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523281+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523326+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523389+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523419+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523474+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523502+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523549+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523578+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523622+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.CFBundle:strings] Bundle: CFBundle 0x600003b24700 </Library/Developer/CoreSimulator/Volumes/iOS_22A3351/Library/Developer/CoreSimulator/Profiles/Runtimes/iOS 18.0.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/MapKit.framework> (not loaded), key: Address component delimiter, value: <unlocalized>, table: Localizable, localizationNames: (null), result: ,
2026-02-14 10:32:31.523655+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523684+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523730+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523759+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523805+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523832+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523876+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523902+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.523956+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.523983+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.524020+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.524128+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.524159+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.524204+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.524274+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.524302+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.524355+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.524385+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.524422+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.524697+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.524806+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.524924+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525073+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525115+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.525197+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525237+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.525290+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525434+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525470+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.525526+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525601+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525635+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.525702+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525734+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.525776+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525907+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.525942+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.525997+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526073+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
) for key AppleLanguages in CFPrefsPlistSource<0x600003008630> (Domain: kCFPreferencesAnyApplication, User: kCFPreferencesCurrentUser, ByHost: No, Container: /Users/raihant/Library/Developer/CoreSimulator/Devices/C2EA6332-2143-4212-B857-1998FEBB2A88/data, Contents Need Refresh: No) via CFPrefsSearchListSource<0x6000030081b0> (Domain: com.nhs.WalkingWR, Container: (null))
2026-02-14 10:32:31.526105+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (GeoServices) [com.apple.GeoServices:GEOAddressObject] initWithPlaceDataAddressObject:placeDataAddress:placeDataInfo:placeDataEntity:language:country:phoneticLocale: did not find a value for knownAccuracy
2026-02-14 10:32:31.526169+0000 0x28ceb7b  Debug       0x0                  35254  0    WalkingWR: (CoreFoundation) [com.apple.defaults:User Defaults] looked up value (
    "en-GB"
